resultId,raceId,driverId,constructorId,grid,position,points,laps,time_x,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name_x,race_date,time_y,url_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,circuitRef,name_y,location,country,lat,lng,alt,url_y,team,GP_name,nationality,driverRef,code,driver_forename,driver_surname,driver_dob,nationality_driver,qualifyId,number_qualifying,position_qualifying,q1,q2,q3,driver_name,age_at_gp_in_days,constructor_clean,driver_nat,country_clean,driver_home,constructor_country,constructor_home,driver_dnf,constructor_dnf,age_years,abandoned
20783,859,738,114,2,1.0,25.0,58,1:34:09.565,56.0,1.0,1:29.187,214.053,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,mclaren,McLaren,British,button,BUT,Jenson,Button,1980-01-19,British,4992.0,3.0,2.0,1:26.832,1:25.663,1:25.074,Jenson Button,11747,mclaren,GBR,AUS,0,,0,0,0,32,0
20784,859,777,185,6,2.0,18.0,58,+2.139,57.0,2.0,1:29.417,213.503,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,red_bull,Red Bull,Austrian,vettel,VET,Sebastian,Vettel,1987-07-03,German,4996.0,1.0,6.0,1:26.773,1:25.982,1:25.668,Sebastian Vettel,9025,red_bull,Austrian,AUS,0,,0,0,0,24,0
20785,859,774,114,1,3.0,15.0,58,+4.075,57.0,4.0,1:29.538,213.214,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,mclaren,McLaren,British,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,4991.0,4.0,1.0,1:26.800,1:25.626,1:24.922,Lewis Hamilton,9932,mclaren,GBR,AUS,0,,0,0,0,27,0
20786,859,747,185,5,4.0,12.0,58,+4.547,57.0,3.0,1:29.438,213.452,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,red_bull,Red Bull,Austrian,webber,WEB,Mark,Webber,1976-08-27,Australian,4995.0,2.0,5.0,1:27.117,1:26.597,1:25.651,Mark Webber,12987,red_bull,Austrian,AUS,0,,0,0,0,35,0
20787,859,742,6,12,5.0,10.0,58,+21.565,52.0,7.0,1:30.277,211.469,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,ferrari,Ferrari,Italian,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,5002.0,5.0,12.0,1:26.688,1:26.494,,Fernando Alonso,11190,ferrari,ITA,AUS,0,,0,0,1,30,0
20788,859,785,176,13,6.0,8.0,58,+36.766,55.0,10.0,1:30.620,210.668,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,sauber,Sauber,Swiss,kobayashi,KOB,Kamui,Kobayashi,1986-09-13,Japanese,5003.0,14.0,13.0,1:26.182,1:26.590,,Kamui Kobayashi,9318,sauber,Swiss,AUS,0,,0,0,0,25,0
20789,859,741,197,17,7.0,6.0,58,+38.014,50.0,11.0,1:30.759,210.346,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,lotus_f1,Lotus F1,British,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,5008.0,9.0,18.0,1:27.758,,,Kimi Räikkönen,11841,lotus_f1,GBR,AUS,0,,0,0,1,32,0
20790,859,794,176,22,8.0,4.0,58,+39.458,46.0,12.0,1:30.843,210.151,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,sauber,Sauber,Swiss,perez,PER,Sergio,Pérez,1990-01-26,Mexican,5007.0,15.0,17.0,1:26.596,,,Sergio Pérez,8087,sauber,Swiss,AUS,0,,0,0,0,22,0
20791,859,795,186,10,9.0,2.0,58,+39.556,53.0,8.0,1:30.592,210.733,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,toro_rosso,Toro Rosso,Italian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,5000.0,16.0,10.0,1:27.024,1:26.319,,Daniel Ricciardo,8296,toro_rosso,ITA,AUS,0,,0,0,0,22,0
20792,859,791,192,15,10.0,1.0,58,+39.737,57.0,9.0,1:30.605,210.703,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,force_india,Force India,Indian,resta,DIR,Paul,di Resta,1986-04-16,British,5005.0,11.0,15.0,1:27.469,1:27.086,,Paul di Resta,9468,force_india,Indian,AUS,0,,0,0,1,25,0
20793,859,796,186,11,11.0,0.0,58,+39.848,52.0,6.0,1:30.274,211.476,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,toro_rosso,Toro Rosso,Italian,vergne,VER,Jean-Éric,Vergne,1990-04-25,French,5001.0,17.0,11.0,1:26.493,1:26.429,,Jean-Éric Vergne,7998,toro_rosso,ITA,AUS,0,,0,0,0,21,0
20794,859,768,45,7,12.0,0.0,58,+57.642,53.0,14.0,1:30.931,209.948,1,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,mercedes,Mercedes,German,rosberg,ROS,Nico,Rosberg,1985-06-27,German,4997.0,8.0,7.0,1:26.763,1:25.469,1:25.686,Nico Rosberg,9761,mercedes,GER,AUS,0,,0,0,1,26,0
20795,859,793,137,8,13.0,0.0,57,,53.0,5.0,1:30.254,211.523,17,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,williams,Williams,British,maldonado,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,4998.0,18.0,8.0,1:26.803,1:26.206,1:25.908,Pastor Maldonado,9871,williams,GBR,AUS,0,,0,1,1,27,0
20796,859,761,198,20,14.0,0.0,57,,43.0,19.0,1:34.253,202.548,15,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,marussia,Marussia,Russian,glock,GLO,Timo,Glock,1982-03-18,German,5011.0,24.0,21.0,1:30.923,,,Timo Glock,10958,marussia,RUS,AUS,0,,0,1,1,30,0
20797,859,797,198,21,15.0,0.0,53,,45.0,20.0,1:35.011,200.932,4,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,marussia,Marussia,Russian,pic,PIC,Charles,Pic,1990-02-15,French,5012.0,25.0,22.0,1:31.670,,,Charles Pic,8067,marussia,RUS,AUS,0,,0,1,1,22,0
20798,859,787,137,14,16.0,0.0,52,,49.0,13.0,1:30.855,210.123,18,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,williams,Williams,British,bruno_senna,SEN,Bruno,Senna,1983-10-15,Brazilian,5004.0,19.0,14.0,1:27.004,1:26.663,,Bruno Senna,10382,williams,GBR,AUS,0,,0,1,1,28,0
20799,859,749,6,16,,0.0,46,,46.0,15.0,1:31.940,207.644,18,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,ferrari,Ferrari,Italian,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,5006.0,6.0,16.0,1:27.633,1:27.497,,Felipe Massa,11285,ferrari,ITA,AUS,0,,0,1,1,30,1
20800,859,775,199,18,,0.0,38,,26.0,17.0,1:33.693,203.759,30,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,caterham,Caterham,Malaysian,kovalainen,KOV,Heikki,Kovalainen,1981-10-19,Finnish,5009.0,20.0,19.0,1:28.679,,,Heikki Kovalainen,11108,caterham,Malaysian,AUS,0,,0,1,1,30,1
20801,859,788,199,19,,0.0,34,,27.0,16.0,1:33.214,204.806,51,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,caterham,Caterham,Malaysian,petrov,PET,Vitaly,Petrov,1984-09-08,Russian,5010.0,21.0,20.0,1:29.018,,,Vitaly Petrov,10053,caterham,Malaysian,AUS,0,,0,1,1,27,1
20802,859,683,45,4,,0.0,10,,4.0,18.0,1:34.021,203.048,13,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,mercedes,Mercedes,German,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German,4994.0,7.0,4.0,1:26.586,1:25.571,1:25.336,Michael Schumacher,15780,mercedes,GER,AUS,0,,0,1,1,43,1
20803,859,784,197,3,,0.0,1,,,,,,18,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,lotus_f1,Lotus F1,British,grosjean,GRO,Romain,Grosjean,1986-04-17,French,4993.0,10.0,3.0,1:26.498,1:25.845,1:25.302,Romain Grosjean,9467,lotus_f1,GBR,AUS,0,,0,1,1,25,1
20804,859,786,192,9,,0.0,0,,,,,,18,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,force_india,Force India,Indian,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,4999.0,12.0,9.0,1:27.464,1:26.314,1:26.451,Nico Hülkenberg,8978,force_india,Indian,AUS,0,,0,1,1,24,1
20805,859,733,195,0,,0.0,0,,,,,,60,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,hrt,HRT,Spanish,rosa,DLR,Pedro,de la Rosa,1971-02-24,Spanish,5013.0,22.0,23.0,1:33.495,,,Pedro de la Rosa,14998,hrt,ESP,AUS,0,,0,1,1,41,1
20806,859,762,195,0,,0.0,0,,,,,,60,2012,1,59,Australian Grand Prix,2012-03-18,06:00:00Z,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,hrt,HRT,Spanish,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian,5014.0,23.0,24.0,1:33.643,,,Narain Karthikeyan,12847,hrt,ESP,AUS,0,,0,1,1,35,1
20807,860,742,6,8,1.0,25.0,56,2:44:51.812,53.0,7.0,1:41.680,196.25,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,ferrari,Ferrari,Italian,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,5023.0,5.0,9.0,1:38.151,1:37.379,1:37.566,Fernando Alonso,11197,ferrari,ITA,Malaysia,0,,0,0,0,30,0
20808,860,794,176,9,2.0,18.0,56,+2.263,54.0,3.0,1:41.021,197.531,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,sauber,Sauber,Swiss,perez,PER,Sergio,Pérez,1990-01-26,Mexican,5024.0,15.0,10.0,1:37.933,1:37.477,1:37.698,Sergio Pérez,8094,sauber,Swiss,Malaysia,0,,0,0,1,22,0
20809,860,774,114,1,3.0,15.0,56,+14.591,50.0,6.0,1:41.539,196.523,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,mclaren,McLaren,British,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,5015.0,4.0,1.0,1:37.813,1:37.106,1:36.219,Lewis Hamilton,9939,mclaren,GBR,Malaysia,0,,0,0,0,27,0
20810,860,747,185,4,4.0,12.0,56,+17.688,52.0,2.0,1:41.017,197.539,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,red_bull,Red Bull,Austrian,webber,WEB,Mark,Webber,1976-08-27,Australian,5018.0,2.0,4.0,1:37.172,1:37.375,1:36.461,Mark Webber,12994,red_bull,Austrian,Malaysia,0,,0,0,0,35,0
20811,860,741,197,10,5.0,10.0,56,+29.456,53.0,1.0,1:40.722,198.117,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,lotus_f1,Lotus F1,British,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,5019.0,9.0,5.0,1:37.961,1:36.715,1:36.461,Kimi Räikkönen,11848,lotus_f1,GBR,Malaysia,0,,0,0,1,32,0
20812,860,787,137,13,6.0,8.0,56,+37.667,55.0,5.0,1:41.404,196.785,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,williams,Williams,British,bruno_senna,SEN,Bruno,Senna,1983-10-15,Brazilian,5027.0,19.0,13.0,1:38.437,1:37.841,,Bruno Senna,10389,williams,GBR,Malaysia,0,,0,0,1,28,0
20813,860,791,192,14,7.0,6.0,56,+44.412,55.0,10.0,1:41.819,195.983,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,force_india,Force India,Indian,resta,DIR,Paul,di Resta,1986-04-16,British,5028.0,11.0,14.0,1:38.325,1:37.877,,Paul di Resta,9475,force_india,Indian,Malaysia,0,,0,0,0,25,0
20814,860,796,186,18,8.0,4.0,56,+46.985,55.0,12.0,1:41.922,195.785,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,toro_rosso,Toro Rosso,Italian,vergne,VER,Jean-Éric,Vergne,1990-04-25,French,5032.0,17.0,18.0,1:39.077,,,Jean-Éric Vergne,8005,toro_rosso,ITA,Malaysia,0,,0,0,0,21,0
20815,860,786,192,16,9.0,2.0,56,+47.892,51.0,15.0,1:42.173,195.304,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,force_india,Force India,Indian,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,5030.0,12.0,16.0,1:38.303,1:37.890,,Nico Hülkenberg,8985,force_india,Indian,Malaysia,0,,0,0,0,24,0
20816,860,683,45,3,10.0,1.0,56,+49.996,53.0,9.0,1:41.760,196.096,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,mercedes,Mercedes,German,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German,5017.0,7.0,3.0,1:37.517,1:37.017,1:36.391,Michael Schumacher,15787,mercedes,GER,Malaysia,0,,0,0,0,43,0
20817,860,777,185,5,11.0,0.0,56,+1:15.527,50.0,4.0,1:41.342,196.905,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,red_bull,Red Bull,Austrian,vettel,VET,Sebastian,Vettel,1987-07-03,German,5020.0,1.0,6.0,1:38.102,1:37.419,1:36.634,Sebastian Vettel,9032,red_bull,Austrian,Malaysia,0,,0,0,0,24,0
20818,860,795,186,15,12.0,0.0,56,+1:16.828,54.0,8.0,1:41.756,196.104,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,toro_rosso,Toro Rosso,Italian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,5029.0,16.0,15.0,1:38.419,1:37.883,,Daniel Ricciardo,8303,toro_rosso,ITA,Malaysia,0,,0,0,0,22,0
20819,860,768,45,7,13.0,0.0,56,+1:18.593,51.0,11.0,1:41.863,195.898,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,mercedes,Mercedes,German,rosberg,ROS,Nico,Rosberg,1985-06-27,German,5022.0,8.0,8.0,1:37.696,1:36.996,1:36.664,Nico Rosberg,9768,mercedes,GER,Malaysia,0,,0,0,0,26,0
20820,860,738,114,2,14.0,0.0,56,+1:19.719,50.0,14.0,1:42.100,195.443,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,mclaren,McLaren,British,button,BUT,Jenson,Button,1980-01-19,British,5016.0,3.0,2.0,1:37.575,1:36.928,1:36.368,Jenson Button,11754,mclaren,GBR,Malaysia,0,,0,0,0,32,0
20821,860,749,6,12,15.0,0.0,56,+1:37.319,56.0,13.0,1:42.051,195.537,1,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,ferrari,Ferrari,Italian,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,5026.0,6.0,12.0,1:38.381,1:37.731,,Felipe Massa,11292,ferrari,ITA,Malaysia,0,,0,0,0,30,0
20822,860,788,199,19,16.0,0.0,55,,52.0,17.0,1:43.513,192.775,15,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,caterham,Caterham,Malaysian,petrov,PET,Vitaly,Petrov,1984-09-08,Russian,5034.0,21.0,20.0,1:39.567,,,Vitaly Petrov,10060,caterham,Malaysian,Malaysia,0,,0,1,1,27,0
20823,860,761,198,20,17.0,0.0,55,,50.0,20.0,1:44.757,190.486,15,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,marussia,Marussia,Russian,glock,GLO,Timo,Glock,1982-03-18,German,5035.0,24.0,21.0,1:40.903,,,Timo Glock,10965,marussia,RUS,Malaysia,0,,0,1,1,30,0
20824,860,775,199,24,18.0,0.0,55,,54.0,18.0,1:43.803,192.237,15,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,caterham,Caterham,Malaysian,kovalainen,KOV,Heikki,Kovalainen,1981-10-19,Finnish,5033.0,20.0,19.0,1:39.306,,,Heikki Kovalainen,11115,caterham,Malaysian,Malaysia,0,,0,1,1,30,0
20825,860,793,137,11,19.0,0.0,54,,51.0,16.0,1:42.237,195.181,9,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,williams,Williams,British,maldonado,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,5025.0,18.0,11.0,1:37.789,1:37.589,,Pastor Maldonado,9878,williams,GBR,Malaysia,0,,0,1,1,27,0
20826,860,797,198,21,20.0,0.0,54,,50.0,21.0,1:44.813,190.384,2,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,marussia,Marussia,Russian,pic,PIC,Charles,Pic,1990-02-15,French,5036.0,25.0,22.0,1:41.250,,,Charles Pic,8074,marussia,RUS,Malaysia,0,,0,1,1,22,0
20827,860,762,195,23,21.0,0.0,54,,52.0,22.0,1:45.909,188.414,2,2012,2,60,Malaysian Grand Prix,2012-03-25,08:00:00Z,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,,http://en.wikipedia.org/wiki/Sepang_International_Circuit,hrt,HRT,Spanish,karthikeyan,KAR,Narain,Karthikeyan,1977-01-14,Indian,5038.0,23.0,24.0,1:43.655,,,Narain Karthikeyan,12854,hrt,ESP,Malaysia,0,,0,1,1,35,0
